"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-33a-5p",235.053734168117,0.266794537966055,0.370306743425408,0.720469023864255,0.471236265147953,0.65999446674964
"hsa-miR-99b-5p",15561.791011438,0.0904101255400679,0.126665731843276,0.713769416750639,0.475369773952592,0.65999446674964
"hsa-miR-16-5p",6952.49656022948,-0.0987799855891567,0.138576464170083,-0.712819353421503,0.475957548136759,0.65999446674964
"hsa-miR-339-5p",936.339647997575,-0.112921737381244,0.160981669995008,-0.701457112382703,0.483017790543599,0.666821020573465
"hsa-miR-324-5p",244.699230484646,-0.122179298313861,0.177029449337975,-0.690163691808155,0.490091253389287,0.672461141605418
"hsa-miR-877-5p",138.31994757387,-0.146193713038085,0.212471799288594,-0.688061726438881,0.49141391117319,0.672461141605418
"hsa-miR-98-3p",89.0048864231674,0.202118501224145,0.305913211913144,0.660705367905234,0.508801280670506,0.693213971917895
"hsa-miR-301b",534.567508304207,-0.105184338520935,0.162043957344137,-0.649109909711424,0.516267337010401,0.699145460096962
"hsa-miR-1180",1997.88942432763,-0.0900902459153204,0.139244567853019,-0.646992893901729,0.517636542571789,0.699145460096962
"hsa-miR-151a-5p",872.473481324759,-0.361692645179906,0.566294702968285,-0.638700385654433,0.52301786178716,0.700350098187098
"hsa-miR-296-3p",152.196975263558,0.133237383476804,0.208146703401498,0.640112868949935,0.522099223163297,0.700350098187098
"hsa-miR-135b-5p",6230.91547920341,0.113646979777513,0.182372685843299,0.623157899177744,0.53318076483537,0.71090768644716
"hsa-miR-20a-3p",66.8391356917693,-0.184179134415098,0.300876565093027,-0.612141840818186,0.540443916862257,0.711470472831326
"hsa-miR-4664-3p",74.1107280303322,-0.201429766369287,0.326928263603417,-0.616128333932097,0.537809823078485,0.711470472831326
"hsa-let-7i-3p",196.884667488884,0.140332903013678,0.228367736934793,0.614504066543112,0.538882286689894,0.711470472831326
"hsa-miR-30e-3p",1092.91634553163,0.0870513031632816,0.143031439284849,0.608616564291979,0.542778622498537,0.711541723611527
"hsa-miR-107",2576.06069033755,0.10782655536373,0.180770886161352,0.596481865268317,0.550853365142591,0.719105648219617
"hsa-miR-424-3p",265.863110229307,0.100856080435153,0.173153733442536,0.582465526038593,0.560253155851306,0.725306990147749
"hsa-let-7d-5p",9379.28771794703,-0.0888668773628733,0.152445394467283,-0.58294235567704,0.559932106140089,0.725306990147749
"hsa-miR-671-5p",313.574298508094,-0.0967123920728255,0.170984034474784,-0.565622353981175,0.571650528449855,0.736972837740959
"hsa-miR-577",602.77792529985,-0.0984282928740811,0.175080982634691,-0.562187231262307,0.573988460163631,0.736972837740959
"hsa-miR-199b-5p",237.712924323787,0.122860167553279,0.224027417968908,0.548415763870165,0.58340645474769,0.744191938358821
"hsa-miR-505-3p",246.187455762634,0.116744199898238,0.213427891542472,0.546995985644202,0.584381490057407,0.744191938358821
"hsa-miR-1292-5p",57.760670858859,-0.165553642927139,0.30467163533443,-0.543383839278031,0.586865550264905,0.744317283262806
"hsa-miR-218-5p",75.4700312792286,-0.190617743937156,0.35426378248314,-0.538067263328642,0.59053061218675,0.745933404867474
"hsa-miR-92b-3p",1451.01587714521,0.0667303065450108,0.129049917612288,0.517089106135601,0.605093957933897,0.748104297871629
"hsa-miR-574-3p",411.827604108142,0.0987758098138196,0.186175507423001,0.530552118165551,0.595729183719439,0.748104297871629
"hsa-miR-106b-3p",2481.74321312568,-0.0635314548009425,0.123390449432314,-0.514881460382335,0.606635856927955,0.748104297871629
"hsa-miR-185-3p",91.7104522209853,0.136977732367658,0.264552588813363,0.517771279359104,0.604617859203286,0.748104297871629
"hsa-miR-652-3p",571.207331120511,0.0771050703118705,0.148618163104117,0.518813237234355,0.603890986054514,0.748104297871629
"hsa-miR-93-3p",203.881500371524,-0.121035716406836,0.229993395567273,-0.526257356687591,0.59870940731333,0.748104297871629
"hsa-miR-532-5p",7831.76852988991,-0.0734809963094294,0.149634862963685,-0.491068691173008,0.623377864633418,0.765723991203254
"hsa-miR-320c",311.773787180775,-0.098696412677122,0.202743536921904,-0.486804236404042,0.626397067883992,0.766415235999238
"hsa-let-7f-1-3p",289.562601616628,0.0843267209610468,0.176097116679836,0.478864859067296,0.632034771848432,0.770292378190276
"hsa-miR-29a-5p",91.8249073627311,-0.117417694508667,0.248726657811221,-0.472075231267671,0.636873091122424,0.773168888833448
"hsa-miR-320b",1030.37384595441,-0.068679458405803,0.147126017878335,-0.466807022960392,0.640637950779854,0.774724963733776
"hsa-miR-1291",58.7102801612686,0.167250598592511,0.365594737310191,0.45747539973642,0.647329380243915,0.776795256292698
"hsa-miR-148a-3p",101634.459070961,0.089657218894005,0.194702936943981,0.460482108288899,0.645170210914534,0.776795256292698
"hsa-miR-193a-3p",71.9634693943883,-0.406561605340835,0.899064393624624,-0.452205212689785,0.651121153290638,0.778351723473866
"hsa-miR-28-3p",1747.80511513999,0.0647340472945768,0.155531844052746,0.416210890373186,0.677255691418114,0.806374122268755
"hsa-miR-24-3p",92067.0308769703,0.0664004610254443,0.161815795466415,0.410345979105766,0.681552167966469,0.806374122268755
"hsa-miR-320d",107.244818347334,0.109107673175549,0.266568779118725,0.409304021034491,0.682316564996639,0.806374122268755
"hsa-let-7e-5p",3048.34010674256,0.061130178387174,0.156796962899633,0.389868383013922,0.696633874312575,0.820187806737824
"hsa-miR-374a-3p",361.70506655378,0.0629202325679245,0.163413711178231,0.385036433688843,0.700210422384119,0.821299442796411
"hsa-miR-590-3p",424.622658800697,-0.0746139387608898,0.207069702616417,-0.360332476543453,0.718598515436371,0.828082001927285
"hsa-miR-15b-5p",1450.06429598782,0.0588657992930764,0.161918980973113,0.36355094961258,0.716193360280363,0.828082001927285
"hsa-miR-425-5p",3734.53136425448,0.0695765620546506,0.190228121893323,0.3657532932679,0.714549175020927,0.828082001927285
"hsa-miR-181c-5p",62.2454291763089,-0.152895418258401,0.425626012102594,-0.359224798087638,0.719426926837098,0.828082001927285
"hsa-miR-582-3p",66.5869062480534,-0.148613195266621,0.419415475007031,-0.354334077120376,0.72308853237845,0.828082001927285
"hsa-miR-148a-5p",666.645264443232,0.0689988259620776,0.187288542370253,0.368409220814336,0.712568123013582,0.828082001927285
"hsa-miR-16-2-3p",1713.1582024272,-0.0515657006853084,0.146345712015428,-0.352355391730727,0.724571751686374,0.828082001927285
"hsa-miR-17-3p",669.197639147332,-0.0462471427609097,0.139738034643857,-0.330956012647361,0.740677711714106,0.833070264835427
"hsa-miR-1226-3p",104.266763424329,-0.0903518747569069,0.275880704351848,-0.327503422064907,0.743287155119209,0.833070264835427
"hsa-miR-30b-5p",3218.27803090511,0.0540173931786739,0.165118800274002,0.327142597263524,0.743560034806455,0.833070264835427
"hsa-miR-671-3p",102.983164886744,0.081993714535325,0.246265628288472,0.332948268522796,0.73917333301144,0.833070264835427
"hsa-miR-361-3p",1991.97039849961,-0.0411390383360903,0.126466477632571,-0.32529599231516,0.744957063747065,0.833070264835427
"hsa-miR-548e",96.3113087451985,-0.0807782686768256,0.242928619697117,-0.332518534775935,0.73949774643654,0.833070264835427
"hsa-miR-411-5p",61.8301708236641,0.133053988529507,0.426379027132428,0.312055659548615,0.754998223565299,0.841283734829904
"hsa-miR-381-3p",77.6875764006074,-0.119825424486841,0.415507870024576,-0.288383044296499,0.7730535453713,0.853976552084773
"hsa-miR-3074-5p",40780.6505011003,0.0487212841611305,0.172647595515102,0.282200768656918,0.777789568961753,0.853976552084773
"hsa-miR-1246",754.946234901778,-0.0619328773389981,0.219635719995034,-0.281979986408396,0.777958856396905,0.853976552084773
"hsa-miR-106a-3p",66.4399582586571,-0.0832203550644268,0.294218045934273,-0.282852653718657,0.777289789851905,0.853976552084773
"hsa-miR-29b-3p",6813.19336231213,-0.240869955965669,0.862647870879977,-0.279221643148508,0.780074735077436,0.853976552084773
"hsa-miR-141-3p",8720.06604983452,0.0316152550192142,0.11579484150858,0.273028181629936,0.784831552467577,0.856179875419175
"hsa-miR-503-5p",334.849938691195,0.0423127538658828,0.158782330457389,0.266482761299677,0.789867434060811,0.858671217515585
"hsa-miR-19b-3p",8409.44476556595,-0.034523512422848,0.132402810979778,-0.260746068511496,0.794288337028309,0.860479031780668
"hsa-miR-548k",109.061442980586,-0.0589053181268981,0.237834829275405,-0.247673220555462,0.804387253309271,0.868404231946341
"hsa-miR-361-5p",664.118099102315,0.0401638182157679,0.187189168463894,0.214562725746147,0.83010825760346,0.891334696398025
"hsa-miR-589-5p",189.356777408981,0.0469080341427488,0.220244141031491,0.212981984097556,0.831341014909697,0.891334696398025
"hsa-miR-3065-5p",170.920599218019,-0.0415285731667533,0.231756604376018,-0.179190462677708,0.857788152206784,0.910305794178628
"hsa-miR-338-3p",170.920599218019,-0.0415285731667533,0.231756604376018,-0.179190462677708,0.857788152206784,0.910305794178628
"hsa-miR-326",76.3055260163943,0.0509514839134622,0.283513351578591,0.179714583562878,0.857376643825786,0.910305794178628
"hsa-miR-30d-3p",216.758922253973,0.0302141818898259,0.19116961579209,0.158049079947338,0.874418124492067,0.924808321496695
"hsa-miR-3613-5p",55.9394415955326,0.0466815394280444,0.314605633439464,0.148381130107852,0.882041991212,0.929217105621179
"hsa-miR-331-5p",59.0592544726132,0.0394790628201925,0.286761946439047,0.137671902811498,0.890499726220297,0.929217105621179
"hsa-miR-301a-5p",354.506064213476,0.0253499250727259,0.180323999471718,0.140579873710608,0.888201848772934,0.929217105621179
"hsa-miR-200c-5p",109.219517088941,0.038503572050651,0.270752637251056,0.142209407234502,0.886914601413073,0.929217105621179
"hsa-miR-9-3p",2447.81822589978,-0.0173508994532703,0.145096460069573,-0.119581824704411,0.904814418180137,0.937880725821271
"hsa-miR-3158-3p",113.095259984647,0.0362122679859134,0.298471683806608,0.121325639752737,0.903433112438677,0.937880725821271
"hsa-miR-19a-3p",3109.50693260503,-0.0148117577310066,0.128056138846441,-0.11566612787512,0.907917152063292,0.937980633919693
"hsa-let-7e-3p",66.7748591744298,0.0229866309043099,0.305112700557802,0.0753381647577636,0.939945656664653,0.967864834585385
"hsa-miR-15b-3p",907.485079583801,0.00634903091465943,0.134523998671465,0.0471962696423043,0.962356800605093,0.984852256044096
"hsa-miR-1307-5p",767.928714622832,0.0124156109657166,0.265886634747179,0.0466951299659047,0.962756211837979,0.984852256044096
"hsa-miR-193a-5p",147.892850542629,-0.00844846463372561,0.245498538861349,-0.0344135027153749,0.972547416240111,0.988386950706562
"hsa-miR-3158-5p",101.078518126027,0.011629222220468,0.308042597574522,0.0377519937568201,0.969885420493624,0.988386950706562
"hsa-miR-196b-5p",3480.1558217137,-0.0033384667575215,0.141448263109973,-0.0236020342994661,0.981170049468038,0.988691661611733
"hsa-miR-345-5p",958.338682110315,0.00411263807108813,0.146017116238197,0.0281654519486552,0.977530191637166,0.988691661611733
"hsa-miR-99b-3p",1177.85802019899,-0.00309631887874031,0.139991434429236,-0.0221179166522896,0.98235389455012,0.988691661611733
"hsa-miR-454-5p",69.5891197930054,0.00298082473439475,0.296807671980239,0.0100429504214204,0.991987019613406,0.995089626604876
"hsa-miR-320a",18030.4729999199,-0.000956057725516446,0.155348447404554,-0.00615427924443111,0.995089626604876,0.995089626604876
"hsa-miR-576-3p",30.5500622734085,0.049615363098062,0.397660912949998,0.124768015870598,0.900707209123365,NA
"hsa-miR-522-5p",0,NA,NA,NA,NA,NA
"hsa-miR-4743-3p",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-548av-5p",0.738799534551515,1.36236804198493,2.67872821349989,0.508587633160787,0.611041299183391,NA
"hsa-miR-665",0,NA,NA,NA,NA,NA
"hsa-miR-3622b-3p",0,NA,NA,NA,NA,NA
"hsa-miR-4740-5p",0.266014978399455,-1.76420648246619,4.04130873127327,-0.436543357554956,0.662442548752894,NA
"hsa-miR-3622a-5p",0,NA,NA,NA,NA,NA
"hsa-miR-520b",0,NA,NA,NA,NA,NA
"hsa-miR-34b-5p",5.77833134292282,-3.55660794285098,1.15608199543942,-3.07643225729775,0.00209493900012862,NA
"hsa-miR-4709-3p",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-374b-3p",50.1298954382366,-0.41405601688818,0.332451669200708,-1.24546228895066,0.212961869186192,NA
"hsa-miR-4674",0,NA,NA,NA,NA,NA
"hsa-miR-448",0,NA,NA,NA,NA,NA
"hsa-miR-3200-5p",13.1130174303639,-0.24301755391743,0.585859530718259,-0.414805155801584,0.67828454495726,NA
"hsa-miR-4730",0.478569126620829,-0.07499102495651,3.49718605123094,-0.0214432471872964,0.982892075219765,NA
"hsa-miR-3681-5p",0.860808143198951,-0.712099655570989,2.1375634640856,-0.333136146615234,0.739031515174153,NA
"hsa-miR-548s",1.428641905816,-1.40301900310973,1.86602990767371,-0.751873802954639,0.452126953623054,NA
"hsa-miR-3140-5p",0.918841185868025,0.281659529160933,2.45901062904745,0.114541810366245,0.908808304595791,NA
"hsa-miR-3940-5p",0.631223176754451,1.42668406185308,2.51078019228892,0.568223401727757,0.569883283117891,NA
"hsa-miR-3680-5p",0.556541806144276,-0.0277364270375087,2.60520330424403,-0.0106465499227351,0.991505442666102,NA
"hsa-miR-431-3p",0,NA,NA,NA,NA,NA
"hsa-miR-103a-2-5p",9.44610489047509,0.521893559409558,0.699102295848201,0.746519590207266,0.455353602046488,NA
"hsa-miR-3187-3p",9.38260928845437,-1.3388974048845,0.77619085241352,-1.72495901068826,0.084534859672109,NA
"hsa-miR-5089-3p",0.538209257658141,-2.65008117918223,3.21795628574108,-0.823529266362277,0.410207081342161,NA
"hsa-miR-3155a",1.15638109115361,-1.17378483983523,2.31133371599472,-0.507838756347686,0.611566427584307,NA
"hsa-miR-3682-5p",0.683189162686403,1.63298623851414,2.68560689236091,0.60805110500688,0.543153579706245,NA
"hsa-miR-5089-5p",0.136097139629343,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-4695-3p",0.266014978399455,-1.76420648246619,4.04130873127327,-0.436543357554956,0.662442548752894,NA
"hsa-miR-377-5p",0,NA,NA,NA,NA,NA
"hsa-miR-5196-3p",0.232448076357336,1.46228640258822,4.06147962318925,0.360037852766566,0.71881882665517,NA
"hsa-miR-541-5p",0.290526827744821,1.6678339035384,4.04936681266602,0.411875234004878,0.680430874136713,NA
"hsa-miR-6515-3p",6.3819200293578,0.449079683976609,0.854729223408972,0.525405791304895,0.599301128458803,NA
"hsa-miR-1276",18.5558994345803,-0.723005761876403,0.488047311744812,-1.48142555952535,0.138493207907521,NA
"hsa-miR-2114-3p",0.273969917240542,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-615-5p",15.7539757698089,0.273164141551287,0.540520665909827,0.505372243430297,0.613297410266231,NA
"hsa-miR-3120-3p",3.34814500456759,-1.349377778629,1.19537785850564,-1.12882949021314,0.258969769696153,NA
"hsa-miR-4769-5p",0,NA,NA,NA,NA,NA
"hsa-miR-1306-5p",30.8611936279343,0.0744393406061314,0.415416715267531,0.179191972470804,0.857786966751958,NA
"hsa-miR-3677-3p",4.14180838745616,-0.0267924920468431,1.0888470429631,-0.024606295457195,0.980368997772558,NA
"hsa-miR-138-1-3p",5.38808393001377,0.343438815475887,0.872229905659018,0.393748039648331,0.69376706999076,NA
"hsa-miR-4641",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-513b",1.83777378917287,-0.542736010056929,1.5846732005977,-0.342490811261415,0.731981557906502,NA
"hsa-miR-4520b-3p",0,NA,NA,NA,NA,NA
"hsa-miR-675-3p",9.77132762723802,-0.671267217708041,0.672585057842041,-0.998040634238548,0.318259655121354,NA
"hsa-miR-2110",55.5429612455489,-0.144043347211202,0.317337715241166,-0.453911843102967,0.649892279117383,NA
"hsa-miR-1269a",0.976591742268744,-1.14333652233535,2.19367017573534,-0.521198006419582,0.602228842789518,NA
"hsa-miR-487a",3.51168893382834,-0.191415254173104,1.07574203527016,-0.177937877202162,0.858771763780785,NA
"hsa-miR-483-3p",0.600993292344015,1.41773668519812,3.18260775207969,0.445463844632342,0.655984582551841,NA
"hsa-miR-3195",0.912707593727204,-0.527218637275868,2.27420979362963,-0.231824978835584,0.816673955193834,NA
"hsa-miR-4659a-3p",10.6832131293798,0.599056144128163,0.647576674878344,0.925073689908155,0.354927577636425,NA
"hsa-miR-1289",1.59783203976861,-0.0436924154997615,1.5386307308411,-0.0283969471192589,0.977345559066807,NA
"hsa-miR-2278",7.79834744711271,-0.133546533471633,0.728070144305388,-0.183425367069601,0.854464273464734,NA
"hsa-miR-4474-3p",0.290526827744821,1.6678339035384,4.04936681266602,0.411875234004878,0.680430874136713,NA
"hsa-miR-1179",0.754961714665331,0.690245483182518,2.3610848705465,0.292342512458162,0.770024757517264,NA
"hsa-miR-3672",0,NA,NA,NA,NA,NA
"hsa-miR-5002-5p",0,NA,NA,NA,NA,NA
"hsa-miR-380-5p",1.55053827034132,-1.86751343372056,1.85950231774718,-1.00430820434958,0.315230080321154,NA
"hsa-miR-4488",2.57377674921525,-1.04508868200611,1.31644063428405,-0.793874524068068,0.427268482099984,NA
"hsa-miR-3691-5p",7.60006996655047,0.0542774530254626,0.798625129628211,0.0679636177373114,0.945814596130294,NA
"hsa-miR-19b-1-5p",11.190343853398,-0.35176152525976,0.608306772068795,-0.578263372053958,0.56308631943068,NA
"hsa-miR-500a-5p",50.4103450303016,-0.505842880676192,0.302109848383178,-1.67436739776391,0.0940584160887715,NA
"hsa-miR-3688-5p",2.5445678013321,-0.127252836589738,1.24668358935047,-0.102073082277466,0.918698666627614,NA
"hsa-miR-4747-5p",0.406750865923489,2.15139630208107,3.56361649956431,0.603711511141588,0.54603545963807,NA
"hsa-miR-26a-2-3p",29.0944744519743,0.417529374500357,0.401040129809865,1.0411161962727,0.297821623545579,NA
"hsa-miR-3605-3p",21.6613645424138,0.0804589628055743,0.44968704215165,0.178922128644394,0.857998847011514,NA
"hsa-miR-34a-3p",3.20558777034329,-2.01262976607583,1.31351940199012,-1.53224212982807,0.125462695745854,NA
"hsa-miR-4677-3p",50.1324143729045,0.0756144866251082,0.338974951993455,0.223068065001358,0.82348253258377,NA
"hsa-miR-3122",0.266014978399455,-1.76420648246619,4.04130873127327,-0.436543357554956,0.662442548752894,NA
"hsa-miR-758-3p",5.52405088179273,0.61072126523201,0.876260359854489,0.696963246555425,0.485825795067106,NA
"hsa-miR-3150b-3p",5.68199348410869,0.0861127323283115,0.852199156948238,0.101047661953439,0.919512625003272,NA
"hsa-miR-4797-3p",0.136097139629343,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-548ar-3p",4.97303728833774,0.903348964066989,0.923797745678764,0.97786443871786,0.328141375299733,NA
"hsa-miR-4690-3p",12.7100701428358,-0.355329900275762,0.587862331543718,-0.604444069996236,0.545548443466066,NA
"hsa-miR-202-5p",1.77213482933476,0.239666505600532,1.48887226325808,0.160971838561941,0.872115580929849,NA
"hsa-miR-4684-5p",0.498463054756791,-0.212884884105882,2.98619321960564,-0.071289721880085,0.943167175168734,NA
"hsa-miR-4638-5p",0.34069634900963,-0.074992931272016,3.89134106888748,-0.019271744610517,0.98462432427611,NA
"hsa-miR-6511a-5p",3.11904742557204,-0.0687792405932997,1.1087406227632,-0.0620336615987683,0.95053602553264,NA
"hsa-miR-101-5p",6.94266131667872,-0.00400296807128833,0.90350427374269,-0.00443049157333409,0.996464990741807,NA
"hsa-miR-4668-5p",0,NA,NA,NA,NA,NA
"hsa-miR-4671-5p",0.388418317437354,-0.827091774179412,3.70325139634015,-0.223342054227485,0.823269299217986,NA
"hsa-miR-4463",0,NA,NA,NA,NA,NA
"hsa-miR-5092",0.320823247558955,1.77185757596433,3.93032857914454,0.450816653184244,0.652121697843804,NA
"hsa-miR-135a-3p",0.68139269801926,0.345847913486683,3.08441960559011,0.112127387875463,0.910722401969435,NA
"hsa-miR-4763-5p",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-6132",0,NA,NA,NA,NA,NA
"hsa-miR-518e-5p",0,NA,NA,NA,NA,NA
"hsa-miR-1306-3p",10.588032897259,-0.0500152505529338,0.662788020504658,-0.0754619109060712,0.939847201787815,NA
"hsa-miR-3917",1.8996508239862,-0.290622116367227,1.53921531381141,-0.188811866513716,0.850240270996687,NA
"hsa-miR-4793-3p",1.40790016625601,0.792156498983383,1.90903203528168,0.41495191507695,0.678177104134617,NA
"hsa-miR-496",0.987804521413131,3.42217500971534,2.58322227203097,1.3247698607928,0.185247494057056,NA
"hsa-miR-6515-5p",3.39152378244876,2.22770438138098,1.35432483014985,1.6448818863747,0.0999941710280517,NA
"hsa-miR-511",5.81140434836622,-0.174968207409631,0.847989205338296,-0.20633305979388,0.836530756109647,NA
"hsa-miR-3162-3p",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-661",0.273969917240542,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-6503-5p",0,NA,NA,NA,NA,NA
"hsa-miR-4722-5p",0,NA,NA,NA,NA,NA
"hsa-miR-4477a",0,NA,NA,NA,NA,NA
"hsa-miR-3618",0.204599209380287,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-1277-5p",29.330985235972,0.08550196174171,0.381036510765589,0.22439309443055,0.822451443546292,NA
"hsa-miR-513a-3p",1.2311081704822,-0.978602219596231,2.63561514282996,-0.371299361463475,0.710414573500733,NA
"hsa-miR-4799-5p",0.456920387188298,0.804960262335577,3.09090702698032,0.260428494066348,0.794533265947233,NA
"hsa-miR-6078",0,NA,NA,NA,NA,NA
"hsa-miR-4708-3p",8.52641830519553,0.61670800692731,0.741341718065844,0.831880888257978,0.405476180469654,NA
"hsa-miR-3173-5p",4.99036323475391,-0.231603188414543,0.935069529154617,-0.247685526255927,0.804377731368231,NA
"hsa-miR-4748",0.204599209380287,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-223-3p",1.09410403098031,-3.56565252574305,2.5805436782321,-1.38174469040022,0.167050107069161,NA
"hsa-miR-4634",1.0351109327651,-0.0802262908109297,1.86749417895145,-0.0429593257720219,0.965733957232649,NA
"hsa-miR-142-5p",47.8526627152936,-2.69916214603756,1.0597704253442,-2.54693099702315,0.0108674919736288,NA
"hsa-miR-664b-5p",3.63110427690661,1.03872667504461,1.09099191222495,0.952093836265246,0.341049394701486,NA
"hsa-miR-302c-5p",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-6511a-3p",14.9542621457813,0.427392649928694,0.531683046374613,0.803848557600164,0.421484442473159,NA
"hsa-miR-486-3p",36.5533388924183,-0.980230650759686,0.402342617034039,-2.43630828368539,0.0148380326500054,NA
"hsa-miR-4525",0.320823247558955,1.77185757596433,3.93032857914454,0.450816653184244,0.652121697843804,NA
"hsa-miR-507",0.252321177808011,-0.074993918218025,4.0804728567969,-0.0183787322817517,0.985336718758388,NA
"hsa-miR-449a",53.8528835096581,-0.344363271187685,0.332528802095435,-1.03558930540054,0.300393783403054,NA
"hsa-miR-4765",0.520111794189321,-1.10780946538046,2.98379743158411,-0.371275024790246,0.710432698025062,NA
"hsa-miR-3171",0,NA,NA,NA,NA,NA
"hsa-miR-5001-5p",2.03197050687499,-0.196303634896404,1.37186914498949,-0.143092098552816,0.886217445168072,NA
"hsa-miR-3619-5p",4.20234159255903,0.190759662612012,1.03723322047657,0.183912025614032,0.854082470651664,NA
"hsa-miR-766-3p",27.0646086532999,0.950416242385647,0.463670552049117,2.04976623636208,0.0403872478774386,NA
"hsa-miR-4761-5p",0.395932817169566,-2.2125330707453,3.5968408358798,-0.615132326311045,0.538467335186569,NA
"hsa-miR-186-3p",1.84772319981748,3.08462449098754,1.85532084614998,1.66258278043311,0.096395980349126,NA
"hsa-miR-92b-5p",48.9751855126901,0.0870181972500126,0.370639491662202,0.23477853603717,0.814380627914115,NA
"hsa-miR-5699",1.31441233944085,1.76642788436467,1.81959764064455,0.970779388205275,0.331658148794385,NA
"hsa-miR-5584-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3202",0,NA,NA,NA,NA,NA
"hsa-miR-4710",0.232448076357336,1.46228640258822,4.06147962318925,0.360037852766566,0.71881882665517,NA
"hsa-miR-943",8.25121150056305,0.210185913040509,0.752386009802134,0.279359145840291,0.77996922034597,NA
"hsa-miR-3910",0.700593884614706,-0.29909937806919,2.47809124210975,-0.120697484009729,0.903930651896791,NA
"hsa-miR-3149",3.78291786257138,0.609660512334035,1.14120821184702,0.534223734113615,0.593186750276249,NA
"hsa-miR-146b-3p",11.4292920786462,0.308622054296209,0.607467780754674,0.508046787128035,0.611420531915721,NA
"hsa-miR-885-5p",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-1908",16.3460728170239,-0.25038842184659,0.511769645676981,-0.489260009775239,0.624657629123432,NA
"hsa-miR-1282",0,NA,NA,NA,NA,NA
"hsa-miR-3124-5p",0.495126037125108,2.39392900546321,2.93461083333109,0.815756889558625,0.414639194345226,NA
"hsa-miR-4731-5p",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-4750-5p",4.32910694110374,-0.165119743217873,1.16874607394538,-0.141279399262898,0.887649223376809,NA
"hsa-miR-191-3p",32.3893793700897,0.414418579044575,0.408922282112418,1.01344093284368,0.310849596144109,NA
"hsa-let-7g-3p",20.4772133155346,0.171591935668673,0.457456842602659,0.375099724582578,0.707586301853413,NA
"hsa-miR-551b-5p",1.44764636915736,-0.347300213254821,1.68885607687188,-0.205642279416785,0.83707034908614,NA
"hsa-miR-3186-3p",0.810638621934142,0.235921509293548,2.32535285186415,0.101456219474141,0.919188309967291,NA
"hsa-miR-381-5p",0,NA,NA,NA,NA,NA
"hsa-miR-1915-3p",0,NA,NA,NA,NA,NA
"hsa-miR-544b",13.4081307115991,-0.660589732876452,0.590462661873196,-1.11876630908512,0.263239848265128,NA
"hsa-miR-603",0,NA,NA,NA,NA,NA
"hsa-miR-5706",0.504642355616023,-0.241431125800107,3.37830914205441,-0.0714650778386991,0.943027617315091,NA
"hsa-miR-4694-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3677-5p",1.64182226017419,-0.506497953961225,1.53607347216863,-0.329735499725902,0.741599827603867,NA
"hsa-miR-371b-3p",0,NA,NA,NA,NA,NA
"hsa-miR-4491",0,NA,NA,NA,NA,NA
"hsa-miR-938",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-134",5.66458876218038,0.344386321629695,0.86494750131122,0.398158640966789,0.690513250697336,NA
"hsa-miR-4751",0,NA,NA,NA,NA,NA
"hsa-miR-6716-3p",10.6214921306686,0.111127040350569,0.729407411156407,0.152352496904834,0.878908921594122,NA
"hsa-miR-23a-5p",11.1830906045985,0.310089787681836,0.667035125489664,0.464877749060369,0.642019005747121,NA
"hsa-miR-5587-5p",0.995129644846439,-1.1748027547147,2.18650765247666,-0.537296429483793,0.591062871387467,NA
"hsa-miR-298",0,NA,NA,NA,NA,NA
"hsa-miR-4479",5.13310499638448,-0.450977209213539,0.920781848686551,-0.489776389333516,0.624292139942437,NA
"hsa-miR-105-3p",1.26913792385021,2.60894477930367,2.32938534466732,1.12001424980043,0.262707689748282,NA
"hsa-miR-4326",33.1638333611174,-0.318857265680967,0.362585367254054,-0.879399155282382,0.379184889973789,NA
"hsa-miR-542-5p",11.9448177787981,0.335293694789595,0.652846421172676,0.51358739807032,0.607540492066341,NA
